Code,Name,Close,Changes,ChagesRatio,Volume,Marcap,ROA,PER
002290,삼일기업공사,4225,40,0.96,67643,52390000000,6.0,10.19
263810,상신전자,3675,25,0.68,93406,52349338650,1.7,10.55
025530,SJM홀딩스,3505,0,0.0,78639,52343698040,8.2,14.29
012280,영화금속,978,-9,-0.91,81770,52219825890,3.1,7.02
002410,범양건영,2100,0,0.0,53135,52147162200,-0.8,-3.67
065440,이루온,1911,-2,-0.1,169283,52122563220,1.6,41.04
246690,TS인베스트먼트,1253,0,0.0,32905,51971761086,7.8,35.46
004870,티웨이홀딩스,465,-7,-1.48,276082,51899437245,7.4,1.76
177830,파버나인,3625,-25,-0.68,25554,51796729625,0.0,32.53
318410,비비씨,9320,30,0.32,6911,51774864760,3.9,35.07
129890,앱코,5110,0,0.0,0,51757565020,1.6,-4.74
036690,코맥스,3240,-40,-1.22,753946,51531999120,-6.0,-7.43
214610,미코바이오메드,2810,-50,-1.75,112050,51445763810,-38.0,-2.14
222160,바이옵트로,6230,-40,-0.64,62146,51368630180,-22.6,-11.63
051630,진양화학,3250,10,0.31,28263,51350000000,-3.1,-36.56
042940,상지카일룸,486,-4,-0.82,363317,51250857354,22.6,7.06
024840,KBI메탈,1508,62,4.29,946791,51200419764,-0.9,-30.08
008370,원풍,4265,-15,-0.35,7940,51180000000,8.7,7.29
090150,아이윈,1219,-24,-1.93,121850,51045982167,-0.6,-16.61
37550L,DL이앤씨2우(전환),24150,-250,-1.02,465,51003616650,,5.79
391060,엔에이치스팩20호,10000,0,0.0,0,51000000000,2.5,45.58
023150,MH에탄올,6900,20,0.29,7540,50911829400,1.5,8.01
037760,쎄니트,1500,-6,-0.4,17583,50749381500,2.4,11.05
089140,넥스턴바이오,5380,-190,-3.41,60149,50591018300,17.9,1.94
049630,재영솔루텍,605,8,1.34,119191,50506712850,0.6,30.83
419540,비스토스,2190,-10,-0.45,104936,50353599090,3.1,-438.15
003925,남양유업우,251500,1500,0.6,107,50300000000,,-6.28
000040,KR모터스,523,-1,-0.19,136826,50280417195,-17.4,-4.72
219550,디와이디,961,-9,-0.93,192252,50247273645,-24.4,-12.5
204210,모두투어리츠,6410,-40,-0.62,37448,50169884150,,
013810,스페코,3415,-35,-1.01,152327,50048430050,-2.6,29.43
021650,한국큐빅,3060,-10,-0.33,34597,50032722780,4.7,6.67
052860,아이앤씨,2800,25,0.9,56021,50015991200,2.5,35.07
039010,현대에이치티,5790,50,0.87,12378,49938750000,-4.0,-21.32
195500,마니커에프앤지,3130,-25,-0.79,129880,49854640000,0.8,50.76
226360,KH 건설,319,0,0.0,0,49825827623,11.2,-7.49
221980,케이디켐,12340,190,1.56,2983,49789432000,6.0,7.3
138070,신진에스엠,2840,-20,-0.7,52843,49709099360,3.9,16.43
051380,피씨디렉트,6480,20,0.31,38620,49701833280,1.4,-37.24
020180,대신정보통신,1293,29,2.29,512357,49688587095,6.1,7.32
291810,핀텔,4380,-40,-0.9,11686,49686334560,-5.6,-31.1
101240,씨큐브,4900,0,0.0,25049,49677101600,2.0,22.02
089150,케이씨티,2890,-50,-1.7,50318,49563500000,1.2,44.39
138360,협진,1429,0,0.0,1397588,49460525136,-3.1,-96.28
187660,에이디엠코리아,2260,-40,-1.74,1570142,49349925000,-5.3,-57.06
087600,픽셀플러스,6040,-120,-1.95,12536,49326010320,-1.8,-19.7
289010,아이스크림에듀,3830,0,0.0,266308,49269261710,-16.7,
005670,푸드웰,4915,10,0.2,6591,49150000000,3.1,11.56
036180,지더블유바이텍,785,-8,-1.01,89493,49104074385,-18.7,-3.74
045510,정원엔시스,1523,86,5.98,344145,49054751716,0.5,51.82
297570,알로이스,1416,0,0.0,30889,49023644688,9.2,12.04
065170,비엘팜텍,551,-3,-0.54,1446710,49022778009,-10.0,-4.46
006050,국영지앤엠,1404,-12,-0.85,40550,48992921172,1.5,24.6
193250,와이제이엠게임즈,853,-1,-0.12,75527,48985892928,-7.6,24.75
145270,케이탑리츠,1019,6,0.59,32276,48973928706,,
263020,디케이앤디,3180,155,5.12,256903,48896964720,4.5,12.04
198080,엔피디,2265,-25,-1.09,109400,48777194025,0.3,-9.38
448900,한국피아이엠,12610,0,0.0,0,48687210000,,
328380,솔트웨어,1420,-34,-2.34,740141,48653144760,-1.0,-13.28
123010,아이윈플러스,1483,-5,-0.34,114310,48432617786,-10.0,
121850,코이즈,1582,-31,-1.92,121566,48431624850,-10.0,-8.06
020760,일진디스플,938,-3,-0.32,16222,48319889058,-12.3,-6.45
019770,서연탑메탈,4140,-55,-1.31,64938,48231000000,6.0,14.9
222980,한국맥널티,4345,-40,-0.91,15582,47931793635,-4.3,-17.76
320000,윈텍,2590,5,0.19,285448,47912793320,0.8,25.69
043340,에쎈테크,663,1,0.15,113216,47736000000,-12.2,-5.97
114450,그린생명과학,2385,0,0.0,69745,47700000000,-6.1,-10.44
085910,네오티스,3415,0,0.0,16049,47587403470,-2.7,-60.06
032960,동일기연,12500,-90,-0.71,46272,47581112500,10.9,19.35
155900,바다로19호,3130,0,0.0,0,47576012520,,
054300,팬스타엔터프라이즈,716,-20,-2.72,629307,47568206072,0.3,-66.43
192410,휴림네트웍스,437,-6,-1.35,228108,47544009320,-12.2,-2.84
035620,바른손이앤에이,638,-7,-1.09,21757,47492512650,-7.4,-3.4
127710,아시아경제,1356,7,0.52,19105,47329935192,-3.5,5.38
006920,모헨즈,4330,305,7.58,1109675,47283600000,19.1,6.32
153460,네이블,7230,10,0.14,2000,47212001220,-10.3,17.81
032580,피델릭스,1418,-5,-0.35,486192,46981266752,3.4,-471.69
137940,넥스트아이,597,-46,-7.15,4187082,46757632224,-7.4,-2.56
030350,드래곤플라이,673,88,15.04,24701000,46698778829,-18.7,-2.24
067010,이씨에스,3795,10,0.26,43854,46655730000,4.2,9.35
123840,한일진공,460,-24,-4.96,897563,46642447040,-13.3,-1.68
072130,유엔젤,3530,25,0.71,183008,46579952620,1.1,11.58
002880,대유에이텍,400,-15,-3.61,3419300,46476359200,-6.0,-0.38
317120,라닉스,4810,-20,-0.41,9664,46464600000,-4.3,-31.57
192390,윈하이텍,4325,155,3.72,105463,46438926300,3.5,6.76
176590,코나솔,7940,-140,-1.73,5661,46237264020,,
058110,멕아이씨에스,2875,-140,-4.64,590358,46145273750,-21.1,-4.29
010770,평화홀딩스,3155,-25,-0.79,17163,46143345230,2.9,87.03
009190,대양금속,1220,-39,-3.1,1421411,45990480300,-5.9,-5.45
356890,싸이버원,9660,10,0.1,6138,45948079800,5.3,23.07
131220,대한과학,6150,-30,-0.49,15403,45845113500,10.0,11.64
051390,YW,4035,-30,-0.74,31901,45818909880,6.1,8.17
214870,뉴지랩파마,1383,0,0.0,0,45813404598,-121.9,-0.65
054090,삼진엘앤디,1831,-2,-0.11,31413,45700353792,-4.9,-8.17
008600,윌비스,679,-18,-2.58,967511,45653270481,-5.8,-2.04
162120,루켄테크놀러지스,4150,35,0.85,1994,45608234400,,
032980,바이온,1199,-32,-2.6,233315,45553995476,-18.2,-8.62
079970,투비소프트,580,-7,-1.19,194053,45532901740,-6.7,-4.92
019490,하이트론,1649,-43,-2.54,124311,45530908376,-10.9,-3.4
006570,대림통상,2990,0,0.0,5180,45522750000,-4.1,-21.24
368970,오에스피,4870,0,0.0,17795,45515799200,3.3,
016100,리더스코스메틱,2380,5,0.21,6963,45460127720,4.8,28.14
313760,윌링스,7820,-140,-1.76,82915,45269049420,-32.6,-3.33
123750,알톤스포츠,3540,55,1.58,68650,45121891380,5.3,-680.32
021880,메이슨캐피탈,296,-3,-1.0,116497,45046584768,-1.7,-18.1
021040,대호특수강,4150,25,0.61,3453,45037406050,-3.9,-4.68
032750,삼진,5570,-60,-1.07,339766,44915733620,2.9,379.44
114630,폴라리스우노,702,-3,-0.43,244079,44731385244,8.4,10.8
332370,아이디피,3365,-10,-0.3,36054,44666087990,12.7,5.79
131090,시큐브,1015,3,0.3,37947,44660000000,3.7,9.56
005820,원림,19420,-460,-2.31,50437,44626577400,3.7,8.64
215790,이노인스트루먼트,1107,-56,-4.82,524792,44593445943,-4.1,121.01
434190,탈로스,6040,260,4.5,2804,44511381360,,
354390,바스칸바이오제약,6340,240,3.93,3,44495685980,,
052300,씨티프라퍼티,375,-4,-1.06,231980,44494286250,2.2,-0.52
019175,신풍제약우,20200,50,0.25,2906,44440000000,,-20.69
33637K,솔루스첨단소재1우,5250,10,0.19,17755,44389899750,,-41.82
238200,비피도,5420,-50,-0.91,3561,44335600000,-0.6,99.1
093240,형지엘리트,1423,-2,-0.14,49320,44333277554,3.4,13.32
448740,삼성스팩8호,9500,20,0.21,2687,44308000000,2.0,
000760,이화산업,15820,70,0.44,3846,44296000000,-0.6,-26.11
037400,우리엔터프라이즈,1687,64,3.94,124524,44238784702,4.0,7.49
006200,한국전자홀딩스,945,-1,-0.11,47128,44228963520,-1.9,10.04
230980,비유테크놀러지,530,-11,-2.03,491841,44227481340,-87.4,-2.96
336040,타스컴,10500,-50,-0.47,0,44143102500,,
115610,이미지스,2840,-10,-0.35,189757,44138217840,-3.8,-367.66
051780,큐로홀딩스,354,-9,-2.48,1065633,44045547300,-9.8,-10.85
011230,삼화전자,3620,-70,-1.9,122241,43811774000,-9.5,-9.04
001070,대한방직,8260,10,0.12,1678,43778000000,-1.3,-20.65
141020,디에스앤엘,3735,0,0.0,0,43701490755,-31.3,-2.67
000300,대유플러스,344,-16,-4.44,1668254,43500488696,-18.2,-0.77
082660,코스나인,502,-1,-0.2,628729,43483676238,-11.1,-7.74
089530,에이티세미콘,600,0,0.0,0,43367041800,35.5,-1.56
187270,신화콘텍,4275,-15,-0.35,25489,43364937375,6.7,9.16
352940,인바이오,3990,-170,-4.09,283674,43362242700,-1.0,-11.77
189860,서전기전,4465,-110,-2.4,30840,43305052700,-19.5,-11.0
060900,DGP,1712,-35,-2.0,86818,43242088048,-10.8,-6.78
203450,유니온커뮤니티,2945,165,5.94,2205125,43229675615,4.1,15.32
079170,한창산업,8280,-30,-0.36,22246,43056000000,0.7,17.27
130500,GH신소재,2950,245,9.06,1279537,42907903400,-0.6,20.64
115480,씨유메디칼,888,4,0.45,73596,42823407504,0.6,21.51
131760,파인텍,982,-2,-0.2,155074,42649814506,-9.1,-36.73
232830,시큐센,3640,-20,-0.55,85143,42615198080,-7.7,
017510,세명전기,2790,-5,-0.18,8757,42536340000,2.4,17.68
353190,휴럼,1078,-22,-2.0,227399,42449936760,7.7,66.42
006125,SK디스커버리우,31000,400,1.31,2763,42112105000,,1.73
019660,글로본,1210,18,1.51,108953,42096802660,-16.3,-10.26
005320,국동,733,2,0.27,98131,42053327825,-1.1,39.35
435620,하나금융25호스팩,9760,0,0.0,0,41987520000,2.9,
025880,케이씨피드,2510,20,0.8,55244,41956803580,6.5,7.67
039310,세중,2315,-10,-0.43,14331,41951659105,4.9,10.42
001000,신라섬유,1711,0,0.0,26499,41538870940,-2.2,-112.67
080530,코디,1312,-32,-2.38,430045,41516586880,-4.8,-3.64
050120,ES큐브,3060,0,0.0,10122,41506103160,-22.1,18.47
001810,무림SP,1872,-10,-0.53,7350,41441400000,-3.3,-3.48
017000,신원종합개발,3535,0,0.0,31416,41246475445,2.6,31.92
208710,바이오로그디바이스,870,-23,-2.58,95493,41186604750,-5.2,-12.13
187790,나노,1335,-77,-5.45,1802036,41172508050,-0.6,-4.6
018680,서울제약,3520,-30,-0.85,12213,41040802880,11.4,10.17
252500,세화피앤씨,984,-10,-1.01,94316,40822607760,7.8,27.36
119500,포메탈,3445,5,0.15,51606,40813714240,4.1,23.67
200580,메디쎄이,10950,-40,-0.36,288,40800565050,,
059100,아이컴포넌트,5770,0,0.0,7255,40798862200,-0.1,-23.06
091970,나노캠텍,1090,32,3.02,173730,40785067370,-15.0,-2.97
060380,동양에스텍,2070,0,0.0,15586,40779000000,5.5,10.46
008470,부스타,4850,5,0.1,3629,40763280000,0.3,20.67
036000,예림당,1769,14,0.8,15059,40747636013,16.7,5.02
012620,원일특강,9260,250,2.77,18125,40744000000,4.4,4.39
036480,대성미생물,10710,-60,-0.56,69483,40698000000,-1.3,-58.87
016920,카스,1534,-12,-0.78,34048,40641087292,0.3,-21.72
331380,포커스에이치엔에스,2125,-25,-1.16,41352,40478236750,9.4,18.21
000950,전방,24000,-50,-0.21,319,40320000000,-10.3,0.97
133820,화인베스틸,1342,7,0.52,43325,40150114356,-8.0,-5.79
372800,아이티아이즈,6660,-110,-1.62,5317,40139753400,-16.3,-4.25
001140,국보,3185,-40,-1.24,56193,40098414265,-10.9,-2.41
084870,TBH글로벌,1916,-1,-0.05,57262,39961665204,4.7,8.95
380540,옵티코어,1414,15,1.07,92405,39785853744,-13.4,
045340,토탈소프트,4645,-120,-2.52,44454,39752095800,7.5,24.62
065570,삼영이엔씨,3220,-35,-1.08,131116,39680047120,-6.0,-1.97
092600,앤씨앤,1580,32,2.07,94865,39631956860,-29.6,-2.55
000215,DL우,23500,500,2.17,12347,39623702500,,-8.55
208350,지란지교시큐리티,4480,55,1.24,6320,39596699520,-6.5,36.79
065500,오리엔트정공,1247,3,0.24,94043,39583411264,2.1,-5.4
075130,플랜티넷,2380,-15,-0.63,26049,39561121600,2.9,-52.78
143540,영우디에스피,887,-16,-1.77,52566,39560106865,-12.5,-2.94
043590,웰킵스하이텍,1093,-1,-0.09,68161,39524902050,30.7,5.79
163430,디피코,4010,0,0.0,0,39416507530,,
024070,WISCOM,2570,-5,-0.19,12853,39388945660,-0.9,-5.35
094860,네오리진,377,87,30.0,16823532,39381335175,-15.0,-17.62
049120,파인디앤씨,1125,-10,-0.88,3337,39341449125,-14.0,-1.44
296160,프로젠,3405,440,14.84,6608,39336262500,,
417180,핑거스토리,2940,-125,-4.08,83768,39226591320,10.1,
37550K,DL이앤씨우,18550,10,0.05,1854,39212566750,,5.79
148780,비플라이소프트,1244,-14,-1.11,464912,39118481900,0.6,58.23
039980,리노스,846,-4,-0.47,134908,39080867634,1.6,13.23
003465,유화증권우,2235,5,0.22,80,39059809875,,-1673.55
290270,휴네시온,4060,-5,-0.12,6810,39007148320,-5.0,-7.67
089230,THE E&M,210,3,1.45,7115911,38988626460,-21.0,-1.2
060240,룽투코리아,1533,19,1.25,153215,38983092372,-18.4,-2.97
122830,원포유,1190,-10,-0.83,26418,38974862150,,
010400,우진아이엔에스,5100,30,0.59,46198,38872200000,-1.0,-48.02
258790,소프트캠프,1555,41,2.71,102802,38861446620,-4.8,104.75
076610,해성옵틱스,305,-13,-4.09,1314692,38816128170,4.4,-3.95
044480,블레이드 Ent,1136,-8,-0.7,15126,38728446112,-4.8,-1.95
002690,동일제강,1904,15,0.79,18603,38651885440,0.4,-23.0
006380,카프로,966,-42,-4.17,785925,38640000000,-17.9,-0.22
101000,상상인인더스트리,2055,-5,-0.24,13857,38591765640,4.1,-3.29
013000,세우글로벌,1339,-6,-0.45,33941,38436036509,6.0,18.94
080470,성창오토텍,5260,-10,-0.19,4830,38398000000,4.7,44.06
045300,성우테크론,3855,-55,-1.41,27161,38394196320,2.3,14.25
005030,부산주공,486,0,0.0,0,38288532168,-1.5,-11.83
184230,SGA솔루션즈,705,0,0.0,81973,38201992920,-7.3,-254.12
002420,세기상사,6870,70,1.03,8737,38189285760,-3.2,-36.36
084670,동양고속,13170,120,0.92,1516,38134643730,-1.7,-6.27
900340,윙입푸드,793,-9,-1.12,163835,38042928404,7.4,3.24
104040,대성파인텍,1213,11,0.92,47072,37968453853,-1.7,-15.93
016670,디모아,372,-1,-0.27,66236,37891184928,-3.9,-2.49
113810,디젠스,1160,-3,-0.26,157297,37848539160,2.3,-34.26
001420,태원물산,4975,-20,-0.4,8289,37810000000,0.6,-49.55
002070,비비안,1269,-5,-0.39,60741,37808573310,-2.7,-16.85
290560,신시웨이,10380,-330,-3.08,37300,37698872880,8.6,
079190,케스피온,980,-3,-0.31,82549,37588403720,13.5,-3.45
310870,디와이씨,1815,27,1.51,71311,37547396865,4.9,4.31
009310,참엔지니어링,438,0,0.0,234281,37171929522,-3.0,-2.13
190650,코리아에셋투자증권,5790,60,1.05,2209,36986520000,2.1,-104.82
026040,제이에스티나,2240,15,0.67,18114,36968489600,4.1,-6117.23
002680,한탑,1232,3,0.24,74640,36953614544,-4.6,-8.33
086060,진바이오텍,4290,20,0.47,51058,36939418230,4.4,9.88
095910,에스에너지,1891,11,0.59,34250,36883015173,-1.9,-2.59
243870,굿센,12750,-750,-5.56,10,36881045250,,
032800,판타지오,313,-8,-2.49,820135,36866797022,-7.1,-1.85
043710,서울리거,734,-6,-0.81,35671,36845977920,51.9,3.64
093380,풍강,3725,-5,-0.13,33666,36800440925,6.2,7.17
296640,이노룰스,7100,30,0.42,6932,36765589200,-0.5,83.96
067730,로지시스,3800,-10,-0.26,119518,36760903600,2.0,374.74
050760,에스폴리텍,2250,-5,-0.22,322392,36753025500,0.4,-4.54
290660,네오펙트,1220,-25,-2.01,47664,36576950540,-7.7,-4.11
084440,유비온,1850,47,2.61,7679296,36468680000,1.0,
101400,엔시트론,616,-4,-0.65,227535,36458713984,2.3,-78.47
085810,알티캐스트,1226,-27,-2.15,9153,36394752794,-56.8,-1.89
080720,한국유니온제약,4600,5,0.11,3432,36357148800,-4.0,-8.72
035200,프럼파스트,3735,5,0.13,110205,36343753650,4.9,20.74
035460,기산텔레콤,2490,0,0.0,46558,36297576600,3.5,10.73
072950,빛샘전자,4500,10,0.22,22511,36236745000,4.1,9.59
154040,다산솔루에타,2015,15,0.75,25522,36169439410,-11.8,-6.1
008775,호텔신라우,48100,-50,-0.1,277,36165379900,,50.13
303360,프로티아,2805,-50,-1.75,50400,36113575575,0.1,
018620,우진비앤지,1250,-9,-0.71,108161,36111616250,1.4,54.48
054180,메디콕스,1199,-40,-3.23,482442,36062863749,-24.2,-0.73
237750,피앤씨테크,5540,-120,-2.12,76770,35991164000,5.7,7.38
048830,엔피케이,1915,4,0.21,44177,35856312545,2.5,36.83
148250,알엔투테크놀로지,4845,195,4.19,19051,35810296170,-2.1,65.38
048470,대동스틸,3575,-15,-0.42,7901,35750000000,0.0,-11.47
131180,딜리,1217,-2,-0.16,19621,35718950000,0.7,50.77
117670,알파홀딩스,945,0,0.0,0,35605449180,-9.0,-0.79
012210,삼미금속,1000,-139,-12.2,2347,35599885000,,
215480,토박스코리아,3700,20,0.54,35729,35575340900,5.8,12.55
079000,와토스코리아,4935,40,0.82,3238,35532000000,2.5,17.07
318160,셀바이오휴먼텍,3820,0,0.0,38766,35376641820,-2.3,
083470,이엠앤아이,1654,-3,-0.18,54395,35296904166,3.8,-41.41
060260,뉴보텍,847,-3,-0.35,57352,35201358115,0.8,27.42
014100,메디앙스,2980,-5,-0.17,18378,35164000000,3.4,53.01
452980,신한제11호스팩,1858,8,0.43,218680,35125490000,,
033050,제이엠아이,1076,6,0.56,40666,35055371992,3.7,14.25
900110,이스트아시아홀딩스,120,-1,-0.83,3073359,35031846000,1.6,11.6
053060,세동,1980,-13,-0.65,89403,34961689620,12.3,2.63
032080,아즈텍WB,1622,1,0.06,36386,34858449038,4.5,15.34
049470,SGA,590,5,0.85,23223,34728726910,-10.7,-3.91
111870,KH 전자,2970,0,0.0,0,34721242380,103.1,14.05
079650,서산,1731,11,0.64,20323,34620000000,1.2,24.22
456570,아이엠지티,7190,-250,-3.36,537,34605218350,,
225590,패션플랫폼,1298,17,1.33,121995,34574453474,13.0,3.72
091340,S&K폴리텍,2945,30,1.03,21287,34467458345,-2.6,-6.23
246250,에스엘에스바이오,4490,-20,-0.44,92541,34456722470,16.8,
344860,이노진,2860,60,2.14,154545,34405800000,10.1,28.04
456190,큐라켐,19600,0,0.0,0,34384005600,,
038530,케이바이오,297,-8,-2.62,518603,34367161059,-24.8,-2.97
065150,DSEN,274,9,3.4,214762,34327378970,-20.4,-5.64
011090,에넥스,571,30,5.55,2621899,34255227011,-8.7,-2.23
009140,경인전자,21750,250,1.16,2851,34164834750,4.5,15.92
003680,한성기업,5500,-20,-0.36,16387,34152332500,1.8,45.12
179530,애드바이오텍,3730,10,0.27,59103,34093856120,-9.9,9.17
217620,디딤이앤에프,590,-22,-3.59,500699,34070853900,-10.1,-8.4
025890,한국주강,3010,35,1.18,29799,34040869590,5.0,17.38
439250,삼성스팩7호,9710,-20,-0.21,1285,34004420000,2.2,
038340,MIT,1283,0,0.0,0,33979354334,18.5,-13.86
317530,캐리소프트,4880,60,1.24,40917,33970636480,-27.2,-14.56
007120,미래아이앤지,1213,-16,-1.3,67754,33822787392,5.1,46.25
333050,모코엠시스,1435,14,0.99,37121,33796451290,6.1,-17.51
402420,켈스,15130,-320,-2.07,7,33687550200,,
403360,라피치,11590,220,1.93,50,33657360000,-10.2,
900300,오가닉티코스메틱,137,0,0.0,595978,33601096897,-15.8,-0.34
014910,성문전자,1494,40,2.75,451942,33556711590,-4.8,-9.58
044780,에이치케이,1798,21,1.18,49288,33273405026,3.4,7.76
081580,성우전자,2145,-50,-2.28,38999,33264966735,-0.4,175.28
063760,이엘피,3560,-40,-1.11,18833,33197462800,13.4,11.47
083640,인콘,572,5,0.88,173862,33196198464,-19.1,-3.53
003475,유안타증권우,2570,-30,-1.15,2746,33184384840,,12.84
154030,아시아종묘,2980,55,1.88,36597,33140100220,-3.7,51.74
035290,골드앤에스,713,-15,-2.06,212131,33119252132,-14.0,-11.33
043090,엑서지21,560,10,1.82,248688,33110455840,-41.1,-2.31
071850,캐스텍코리아,1980,-17,-0.85,10480,32806992240,-4.3,-5.88
043100,솔고바이오,492,3,0.61,300137,32658570336,-12.7,-3.59
019570,리더스 기술투자,622,-9,-1.43,131141,32636364880,-20.5,-2.22
191600,블루탑,11450,-30,-0.26,0,32632500000,,
015020,이스타코,761,-9,-1.17,61688,32610067600,-2.5,-6.11
058530,파나케이아,1620,0,0.0,0,32527053360,-4.2,-40.47
308100,까스텔바작,4905,-45,-0.91,6938,32494315365,0.3,-9.22
073190,듀오백,2700,-30,-1.1,59809,32313708000,-16.8,-5.97
030720,동원수산,6920,-70,-1.0,7970,32204330600,-7.2,-11.44
099410,동방선기,2375,10,0.42,28221,32159879750,2.3,18.77
002820,SUN&L,2540,-10,-0.39,1822,32024292060,-5.6,-0.67
032280,삼일,1970,4,0.2,50688,31940772300,3.4,9.29
025870,신라에스지,7950,160,2.05,10292,31800000000,1.5,26.28
044380,주연테크,535,-4,-0.74,64851,31671595540,-6.7,-5.66
001210,금호전기,850,0,0.0,43716,31486561050,-14.4,-3.65
130740,티피씨글로벌,2790,-30,-1.06,161811,31461934410,-5.9,-12.66
066430,와이오엠,798,-2,-0.25,121500,31244473848,3.7,18.68
275630,에스에스알,5180,140,2.78,20274,31173183020,-1.1,21.06
311960,에이아이더뉴트리진,10090,0,0.0,3,30902279760,,
224060,더코디,6480,-350,-5.12,31391,30769619040,-8.3,-1.01
900070,글로벌에스엠,572,2,0.35,42920,30741549696,4.1,6.31
365900,브이씨,4195,105,2.57,13809,30666708500,-9.7,-7.75
196700,웹스,2125,136,6.84,2489778,30523806000,-1.8,-4.35
377460,위니아에이드,1970,-85,-4.14,10168120,30325007850,0.7,7.99
390110,애니메디솔루션,3320,5,0.15,302,30169826040,,
001465,BYC우,139800,-500,-0.36,103,30110823000,,15.48
206950,볼빅,2135,0,0.0,0,30054960775,,
054940,엑사이엔씨,905,5,0.56,142845,30022060940,-0.3,-439.08
068940,셀피글로벌,778,0,0.0,0,29766744466,-11.8,9.43
002870,신풍,846,2,0.24,28147,29575060200,-4.1,-9.95
188260,세니젠,4425,-120,-2.64,147670,29568018150,,
071460,위니아,820,-67,-7.55,3892027,29493181900,-19.2,-0.73
098660,에스티오,2345,15,0.64,39379,29314788720,4.3,17.36
008290,원풍물산,719,1,0.14,83289,29258755201,-4.5,-7.39
054410,케이피티유,5100,90,1.8,6740,29204864400,5.4,21.57
367360,DB금융스팩9호,6020,0,0.0,0,29136800000,1.4,231.69
159910,스킨앤스킨,82,-2,-2.38,2373313,29040361418,-27.5,-2.52
103230,에스앤더블류,4025,50,1.26,56818,28980000000,6.5,7.55
017250,인터엠,1373,-15,-1.08,97694,28895426191,14.6,2.18
027040,서울전자통신,415,1,0.24,71973,28879371505,-7.4,-2.1
257990,나우코스,4900,105,2.19,274,28831070800,,
424760,벨로크,1484,13,0.88,34392,28819282968,-35.4,
060480,국일신동,2595,15,0.58,145500,28778550000,-2.1,-57.8
00499K,롯데지주우,35550,50,0.14,213,28639186650,,-109.5
106240,파인테크닉스,1793,14,0.79,31912,28550041201,-1.0,0.19
191410,육일씨엔에쓰,2545,-15,-0.59,47607,28420987190,-3.8,-28.93
451700,엔에이치스팩29호,1980,1,0.05,2405,28413000000,,
073540,에프알텍,2490,10,0.4,14281,28386000000,-1.0,3.54
043200,파루,679,-9,-1.31,191218,28385129885,-0.1,-20.4
121890,에스디시스템,2235,35,1.59,403858,28353478200,9.4,5.68
238120,얼라인드,3935,-95,-2.36,153284,28290477880,6.2,29.25
225430,케이엠제약,1002,7,0.7,80190,27942824100,-1.0,-10.95
169670,코스텍시스템,9730,330,3.51,2137,27909541730,,
900260,로스웰,774,29,3.89,2091568,27888216912,2.1,-7.61
039740,한국정보공학,3470,-35,-1.0,26548,27823837590,-1.2,12.1
033790,스카이문스테크놀로지,1625,0,0.0,208407,27815287500,-5.3,550.09
020400,대동금속,8710,-30,-0.34,20080,27777635860,2.0,11.66
115530,씨엔플러스,407,2,0.49,111614,27660941000,0.9,34.21
148140,비디아이,640,0,0.0,0,27653546880,-8.6,-0.59
347700,라이프시맨틱스,2690,-70,-2.54,85735,27513185500,-39.3,
335870,윙스풋,1643,98,6.34,511679,27407576346,-1.4,
005257,녹십자홀딩스2우,32300,2300,7.67,5135,27325477000,,144.06
311060,엘에이티,8000,0,0.0,22,27280536000,,
361670,삼영에스앤씨,4810,-40,-0.82,13412,27261434980,-9.0,-15.83
219750,지티지웰니스,2850,0,0.0,0,27234072750,-9.5,-4.1
279060,이노벡스,3000,-65,-2.12,82,27225228000,,
33626L,두산퓨얼셀2우B,9050,-60,-0.66,635,27026015000,,283.6
227100,에이치앤비디자인,2130,227,11.93,482266,27022377060,-23.6,-2.62
115570,스타플렉스,3370,-5,-0.15,5848,26907791960,0.4,30.06
215380,우정바이오,2075,-55,-2.58,85812,26886835325,-11.5,-14.28
088790,진도,2150,0,0.0,18127,26762649600,-0.5,8.28
076340,관악산업,5460,110,2.06,1502,26598171600,,
331920,셀레믹스,3250,-70,-2.11,17811,26533481000,-27.9,-6.98
019685,대교우B,1365,4,0.29,9380,26517841350,,-2.04
050090,비케이홀딩스,1337,308,29.93,3417720,26452190695,-12.1,-5.39
003495,대한항공우,23800,-50,-0.21,1279,26436897200,,5.96
208340,파멥신,1009,-35,-3.35,411465,26351084360,-51.3,-3.22
010420,한솔PNS,1285,-5,-0.39,18118,26333520420,-1.8,-11.67
379390,이성씨엔아이,9200,-100,-1.08,0,26141432000,,
250930,예선테크,791,-3,-0.38,12493,26103348040,-12.4,-3.39
043360,디지아이,2900,35,1.22,15673,26100000000,-2.3,-31.27
343090,HLB사이언스,1597,37,2.37,2583,26065219905,,
025620,제이준코스메틱,5810,10,0.17,7297,26056955260,-14.0,-1.92
152550,한국ANKOR유전,372,-6,-1.59,3162567,26047440000,,
322970,무진메디,2600,0,0.0,588,26024913200,,
299910,베스파,3165,0,0.0,0,25974889140,-94.6,-8.19
223310,커머스마이너,1650,-39,-2.31,25376,25955112150,9.1,-20.91
004365,세방우,7020,-10,-0.14,6288,25898535000,,2.43
054220,비츠로시스,523,2,0.38,359549,25710993277,-4.7,
001770,SHD,21150,-300,-1.4,2332,25694669700,0.8,9.98
003535,한화투자증권우,5320,-150,-2.74,8385,25536000000,,-15.09
086220,비엘헬스케어,2400,0,0.0,4,25377276000,,
